U_OldCode;CardName;CardType;CardFName;Type;Series;GroupCode;CreditLimit;U_locktimeout;FederalTaxID;MailAddress;Outlet;Address;Delivery Route
A114.087;ZAITUN CAFE;cCustomer;ZAITUN CAFE;Restaurant;803;102;5000000;0;0.0000.00000.00000.;"Perum Griya Kencana I block B4 
 Karangasem, Gumpang, Kartasura 
 (Belakang pabrik tyfountex, dekat Transmart Solo)";WIDORI;"Perum Griya Kencana I block B4 
 Karangasem, Gumpang, Kartasura 
 (Belakang pabrik tyfountex, dekat Transmart Solo)";
A102.096;EGGPERIANCE;cCustomer;EGGPERIANCE;Restaurant;803;102;5000000;7;0.0000.00000.00000.;Jl. Solo Baru no 37 Solo Baru - Solo;wildan;Jl. Solo Baru no 37 Solo Baru - Solo;
A102.03;Zeppelin cafe & eatry;cCustomer;Zeppelin cafe & eatry;Restaurant;803;102;1000000;28;0.0000.00000.00000.;JL. MERDEKA NO.5PURWOKERTO;WISATA NIAGA Hotel;JL. MERDEKA NO.5PURWOKERTO;
A102.119;ILALANG RESTO;cCustomer;ILALANG RESTO;Restaurant;803;102;300000;0;0.0000.00000.00000.;"JL. URIP SUMOHARDJO NO.96-98 
 SOLO";YENNI;"JL. URIP SUMOHARDJO NO.96-98 
 SOLO";
A102.04;A PIZZA;cCustomer;A PIZZA;Restaurant;803;102;2000000;30;0.0000.00000.00000.;SOLO;A PIZZA;SOLO;
A102.036;ARJE'S KITCHEN;cCustomer;ARJE'S KITCHEN;Restaurant;803;102;5000000;30;0.0000.00000.00000.;SOLO;ARJE'S KITCHEN;SOLO;
A102.106;GARDEN RESTO;cCustomer;GARDEN RESTO;Restaurant;803;102;5000000;30;0.0000.00000.00000.;SOLO;GARDEN RESTO;SOLO;
A102.312;MOM MILK;cCustomer;MOM MILK;Restaurant;803;102;1000000;30;0.0000.00000.00000.;SOLO;MOM MILK;SOLO;
A114.073;ROTAN CAFE (ROTI SOELTAN);cCustomer;ROTAN CAFE (ROTI SOELTAN);Restaurant;803;102;1000000;30;0.0000.00000.00000.;SOLO;ROTAN CAFE (ROTI SOELTAN);SOLO;
A102.268;TAKIGAWA HARTONO MALL;cCustomer;TAKIGAWA HARTONO MALL;Restaurant;803;102;5000000;30;0.0000.00000.00000.;SOLO;TAKIGAWA HARTONO MALL;SOLO;
A102.183;THE OISHI BAR;cCustomer;THE OISHI BAR;Restaurant;803;102;2000000;30;0.0000.00000.00000.;SOLO;THE OISHI BAR;SOLO;
A102.274;TONG TJI;cCustomer;TONG TJI;Restaurant;803;102;5000000;30;0.0000.00000.00000.;SOLO;TONG TJI;SOLO;
A114.085;WAFFLE AND CO';cCustomer;WAFFLE AND CO';Restaurant;803;102;1000000;30;0.0000.00000.00000.;SOLO;WAFFLE AND CO';SOLO;
A106.019;SUPERINDO GUMPANG SUKOHARJO (PT. LION SUPER INDO);cCustomer;PT. LION SUPER INDO;Supermarket;806;105;10000000;14;0.0000.00000.00000.;Jl. Veteran No.189, Danukusuman, Serengan, Kota Surakarta,;SUMBER JADI JAYA;Jl. Veteran No.189, Danukusuman, Serengan, Kota Surakarta,;
A115.023;BAPAK HARTONO;cCustomer;BAPAK HARTONO;Umum;805;104;5000000;30;0.0000.00000.00000.;SOLO;Alex;SOLO;
A102.333;BAPAK ALEX;cCustomer;BAPAK ALEX;Umum;805;104;1000000;0;0.0000.00000.00000.;"JL. ADI SUCIPTO NO.180 
 SOLO";BANDAR A;"JL. ADI SUCIPTO NO.180 
 SOLO";
A115.033;BAPAK JOKO SLAMETO;cCustomer;BAPAK JOKO SLAMETO;Umum;805;104;1000000;7;0.0000.00000.00000.;SOLO;BAPAK ANGGA;SOLO;
A115.021;BAPAK RONI;cCustomer;BAPAK RONI;Umum;805;104;5000000;30;0.0000.00000.00000.;SOLO;BAPAK HARTONO;SOLO;
A110.002;BAPAK WIJIYANTO;cCustomer;BAPAK WIJIYANTO;Umum;805;104;1000000;30;0.0000.00000.00000.;SOLO;BAPAK RONI;SOLO;
A115.02;BU RATIH (PARU);cCustomer;BU RATIH (PARU);Umum;805;104;3000000;0;0.0000.00000.00000.;"Dayung Kwarasan, Grogol, Sukoharjo 
 (MARISA FINISHING)";BU SASA;"Dayung Kwarasan, Grogol, Sukoharjo 
 (MARISA FINISHING)";
A106.024;BU MARISA (MARISA FINISHING);cCustomer;BU MARISA (MARISA FINISHING);Umum;805;104;5000000;0;0.0000.00000.00000.;"JL MENTRI SUPENO NO.6. MANAHAN 
 SOLO";BUBBLES RESTO;"JL MENTRI SUPENO NO.6. MANAHAN 
 SOLO";
A115.024;CIK MEI MEI;cCustomer;CIK MEI MEI;Umum;805;104;3000000;0;96.893.460.4-673.000;Jl. Kapten Mulyadi No.87a Kedung LumbuPs. KliwonSurakarta;CV. AMAGI RASA SURAKARTA;Jl. Kapten Mulyadi No.87a Kedung LumbuPs. KliwonSurakarta;
A115.029;IBU GUNAWAN;cCustomer;IBU GUNAWAN;Umum;805;104;5000000;3;0.0000.00000.00000.;SOLO;DEWI IBU;SOLO;
A115.032;IBU INDAR BUDI PRASETYA;cCustomer;IBU INDAR BUDI PRASETYA;Umum;805;104;1000000;0;0.0000.00000.00000.;solo;erina;solo;
A115.018;IBU ANIK;cCustomer;IBU ANIK;Umum;805;104;10000000;0;0.0000.00000.00000.;"THE PARK MALL 
 GF 26-27 
 JLN. IR. SOEKARNO 
 GROGOL SUKOHARJO";HOUSE OF BEER;"THE PARK MALL 
 GF 26-27 
 JLN. IR. SOEKARNO 
 GROGOL SUKOHARJO";
A102.122;IBU AYU (CRAB AND FRIEND);cCustomer;IBU AYU (CRAB AND FRIEND);Umum;805;104;5000000;7;77.660.686.5-526.000;Jalan Kenanga,Badran,Solo, Purwosari, Laweyan, Kota Surakarta;hungry bear (Badran);Jalan Kenanga,Badran,Solo, Purwosari, Laweyan, Kota Surakarta;
A115.047;IBU CITRA/PAK ALBERD;cCustomer;IBU CITRA/PAK ALBERD;Umum;805;104;2000000;7;77.660.686.5-526.000;"JL.Sultan Syahrir No.35 
 WIDURAN,setelah pertigaan pengadaian 
 2 rumah kanan jalan";HUNGRY BEAR (WIDURAN);"JL.Sultan Syahrir No.35 
 WIDURAN,setelah pertigaan pengadaian 
 2 rumah kanan jalan";
A115.057;IBU DEWI;cCustomer;IBU DEWI;Umum;805;104;3000000;14;0.0000.00000.00000.;SOLO;IBU ANIK;SOLO;
A115.009;IBU ERINA;cCustomer;IBU ERINA;Umum;805;104;5000000;0;0.0000.00000.00000.;Jl. Hasanudin No. 101, Solo (Samping Bank BRI Pasar Nongko);IBU AYU (CRAB AND FRIEND);Jl. Hasanudin No. 101, Solo (Samping Bank BRI Pasar Nongko);
A102.152;IBU IWEN (MANDARIN HTL);cCustomer;IBU IWEN (MANDARIN HTL);Umum;805;104;2000000;30;0.0000.00000.00000.;Soba Bisnis Square JD 43-45 Madegondo Kec. Grogol Kabupaten Sukoharjo;IBU FONNY;Soba Bisnis Square JD 43-45 Madegondo Kec. Grogol Kabupaten Sukoharjo;
A115.041;IBU PARTINI;cCustomer;IBU PARTINI;Umum;805;104;300000;0;0.0000.00000.00000.;JL.DR RAJIMAN NO 305-307;IBU GUNAWAN;JL.DR RAJIMAN NO 305-307;
A115.001;IBU RIPTINAH;cCustomer;IBU RIPTINAH;Umum;805;104;300000;0;0.0000.00000.00000.;Perum Gentan Baru No. 12 Gentan;IBU INDAR BUDI PRASETYA;Perum Gentan Baru No. 12 Gentan;
A115.03;IBU UTAMI;cCustomer;IBU UTAMI;Umum;805;104;1000000;35;0.0000.00000.00000.;"JL. BELIMBING NO.52 
 (BELAKANG PASAR BANJARSARI) 
 PEKALONGAN";IBU IWEN;"JL. BELIMBING NO.52 
 (BELAKANG PASAR BANJARSARI) 
 PEKALONGAN";
A115.042;BAPAK AJIB;cCustomer;BAPAK AJIB;Umum;805;104;1000000;14;0.0000.00000.00000.;"JL. URIP SUMOHARJO NO.102 
 SOLO";JENNI;"JL. URIP SUMOHARJO NO.102 
 SOLO";
A115.008;BAPAK SIGIT;cCustomer;BAPAK SIGIT;Umum;805;104;5000000;14;0.0000.00000.00000.;Jl. Pattimura No. 153 SerenganSolo Jawa Tengah;JOKO SLAMETO;Jl. Pattimura No. 153 SerenganSolo Jawa Tengah;
A115.035;KARYAWAN INDOGUNA;cCustomer;KARYAWAN INDOGUNA;Karyawan;805;119;1500000;0;0.0000.00000.00000.;Jl. Ronggowarsito No.57, Keprabon, Banjarsari, Kota Surakarta, Jawa Tengah;KAMPOENG BAROE;Jl. Ronggowarsito No.57, Keprabon, Banjarsari, Kota Surakarta, Jawa Tengah;
A115.034;KERIPIK PARU HJ. GANIK;cCustomer;KERIPIK PARU HJ. GANIK;Umum;805;104;5000000;0;0.0000.00000.00000.;JL URIP SUMOHARJO 64 SOLO;KEDAI PASTA;JL URIP SUMOHARJO 64 SOLO;
A115.025;KERIPIK PARU PAK DARMOJO;cCustomer;KERIPIK PARU PAK DARMOJO;Umum;805;104;300000;14;0.0000.00000.00000.;Jl. Brigjen Sudiarto No. 181Surakarta (kirinya Tanggul Gading);Kedai Sarang Bakery;Jl. Brigjen Sudiarto No. 181Surakarta (kirinya Tanggul Gading);
A102.245;KERIPIK PARU SARI ROSO (2);cCustomer;KERIPIK PARU SARI ROSO (2);Umum;805;104;5000000;7;0.0000.00000.00000.;Jl. Menteri Supeno No.11, Manahan, Kec. Banjarsari, Kota Surakarta;KELANA COFFE;Jl. Menteri Supeno No.11, Manahan, Kec. Banjarsari, Kota Surakarta;
A115.011;KERIPIK PARU SARI ROSO (I);cCustomer;KERIPIK PARU SARI ROSO (I);Umum;805;104;5000000;0;0.0000.00000.00000.;Jl. Cerme Barat 7, Gilingan, Banjarsari, Surakarta;KENEE GRILL & SUKI;Jl. Cerme Barat 7, Gilingan, Banjarsari, Surakarta;
A115.036;KEVIN;cCustomer;KEVIN;Umum;805;104;1000000;0;0.0000.00000.00000.;JLN. MAYOR KUSMANTO , GG. SIPACAR, SEMANGKAK, KLATEN;KERIPIK PARU HJ. GANIK;JLN. MAYOR KUSMANTO , GG. SIPACAR, SEMANGKAK, KLATEN;
A115.039;MARKETING INDOGUNA SOLO;cCustomer;MARKETING INDOGUNA SOLO;Karyawan;805;119;5000000;7;0.0000.00000.00000.;JL. AGUNG II NO. 2 MOJOSONGO SOLO;MAKALU COFFE;JL. AGUNG II NO. 2 MOJOSONGO SOLO;
A115.003;MBAK YANIK;cCustomer;MBAK YANIK;Umum;805;104;2000000;7;0.0000.00000.00000.;SOLO;MAS DENI HS;SOLO;
A115.012;MBOK MARNI;cCustomer;MBOK MARNI;Umum;805;104;5000000;0;06.896.582.1-526.000;Jl. Alor No. 9 RT 003/ RW 004, Kampung Baru, Pasar Kliwon, Surakarta;MASTER CHEESE PIZZA;Jl. Alor No. 9 RT 003/ RW 004, Kampung Baru, Pasar Kliwon, Surakarta;
A106.016;MEATSHOP (CV. JOGJA BOGA UTAMA);cCustomer;CV. JOGJA BOGA UTAMA;Meat Shop;805;121;900000000;7;0.0000.00000.00000.;Jl. Alternatif Lawu Dawuhan Blumbang Kec. Tawangmangu Kabupaten Karanganyar;MBAH MAN TAWANGMANGU;Jl. Alternatif Lawu Dawuhan Blumbang Kec. Tawangmangu Kabupaten Karanganyar;
A115.019;MR. BRUCE;cCustomer;MR. BRUCE;Umum;805;104;300000;0;0.0000.00000.00000.;Jl. Duwet 12 Karangasem, Laweyan, Surakarta;MOJU-MOJU;Jl. Duwet 12 Karangasem, Laweyan, Surakarta;
A115.037;MR. GEORGE;cCustomer;MR. GEORGE;Umum;805;104;300000;14;0.0000.00000.00000.;"JL. MAWAR NO. 6 
 MANGKUBUMEN KULON SOLO";MOM MILK;"JL. MAWAR NO. 6 
 MANGKUBUMEN KULON SOLO";
A115.044;PAK AWI;cCustomer;PAK AWI;Umum;805;104;100000;0;0.0000.00000.00000.;Jl. Museum, Sriwedari, Laweyan, Kota Surakarta, Jawa Tengah 57141;OPPAPIZZA CAFE;Jl. Museum, Sriwedari, Laweyan, Kota Surakarta, Jawa Tengah 57141;
A115.045;PAK BAGUS;cCustomer;PAK BAGUS;Umum;805;104;500000;28;0.0000.00000.00000.;Jl. Slamet Riyadi No.397Solo;ORIENT;Jl. Slamet Riyadi No.397Solo;
A115.005;PAK BUDI MAGELANG;cCustomer;PAK BUDI MAGELANG;Umum;805;104;10000000;0;P.3.000.14.901.10;Jl. Slamet Riyadi No. 253 Solo;OSOLOMIO;Jl. Slamet Riyadi No. 253 Solo;
A102.208;PAK FENDY;cCustomer;PAK FENDY;Umum;805;104;5000000;0;0.0000.00000.00000.;Jl. Brigjen Sudiarto No 50A Gading Kidul Solo;Oven Fried Chicken;Jl. Brigjen Sudiarto No 50A Gading Kidul Solo;
A115.038;PAK MARVIN;cCustomer;PAK MARVIN;Umum;805;104;10000000;7;0.0000.00000.00000.;SOLO;P Budi Magelang;SOLO;
A115.043;PAK HARI;cCustomer;PAK HARI;Umum;805;104;5000000;0;41.010.946.6-532.000;Jl. Kenanga No.31 Purwosari Kec. Laweyan Kota Surakarta;PACIFIC;Jl. Kenanga No.31 Purwosari Kec. Laweyan Kota Surakarta;
A115.022;BAPAK ANGGA;cCustomer;BAPAK ANGGA;Umum;805;104;5000000;0;0.0000.00000.00000.;"JL.SEMANGGI RT/3 RW/3 pasar kliwon 
 (Lampu merah pasar kliwon ke Timur)";PAK AJIB;"JL.SEMANGGI RT/3 RW/3 pasar kliwon 
 (Lampu merah pasar kliwon ke Timur)";
A115.004;PAK KRISTIJONO;cCustomer;PAK KRISTIJONO;Umum;805;104;10000000;0;0.0000.00000.00000.;Jl. Dr. Rajiman No.374, Panularan, Laweyan, Kota Surakarta, Jawa Tengah;PAK Awi;Jl. Dr. Rajiman No.374, Panularan, Laweyan, Kota Surakarta, Jawa Tengah;
A102.206;PAK LABIB;cCustomer;PAK LABIB;Umum;805;104;5000000;0;0.0000.00000.00000.;SOLO;PAK BAGUS;SOLO;
A110.001;PERSONAL;cCustomer;PERSONAL;Umum;805;104;10000000;0;0.0000.00000.00000.;"JL. ADISUPCIPTO , BLULUKAN 
 SOLO";PART3 GOLF;"JL. ADISUPCIPTO , BLULUKAN 
 SOLO";
A115.028;IBU VEVE;cCustomer;IBU VEVE;Umum;805;104;1000000;0;0.0000.00000.00000.;Jl. Sekar Anom, Gg. Asmoro Dono No. 4(Dekat Stasiun Klaten)Klaten;Partini;Jl. Sekar Anom, Gg. Asmoro Dono No. 4(Dekat Stasiun Klaten)Klaten;
A115.055;IBU YENNI;cCustomer;IBU YENNI;Umum;805;104;300000;0;0.0000.00000.00000.;"Industri Keripik Paru Ibu Riptinah 
 Jl. Rajawali Gg Latar Putih No. 11 Klaten Jateng";RIPTINAH;"Industri Keripik Paru Ibu Riptinah 
 Jl. Rajawali Gg Latar Putih No. 11 Klaten Jateng";
A101.068;BU NOVI;cCustomer;BU NOVI;Umum;805;104;1000000;7;0.0000.00000.00000.;JL. KALILARANGAN NO.8 SURAKARTA (SAE LAUNDRY);ROTI BAKAR 543;JL. KALILARANGAN NO.8 SURAKARTA (SAE LAUNDRY);
A115.051;SMP-SMA INSAN CENDEKIA;cCustomer;SMP-SMA INSAN CENDEKIA;Umum;805;104;5000000;0;0.0000.00000.00000.;Belakang XXI Jl.solo;Serae Pizza;Belakang XXI Jl.solo;
A102.157;SUGIARTO GUNAWAN;cCustomer;SUGIARTO GUNAWAN;Umum;805;104;2000000;0;0.0000.00000.00000.;Jln.Hayam Wuruk;Stefanny Bakery;Jln.Hayam Wuruk;
A115.05;SURYO;cCustomer;SURYO;Umum;805;104;1000000;0;0.0000.00000.00000.;Jl. MT Haryono No.101 Manahan Banjarsari Surakarta;SUMMER STREET MOCKTAIL;Jl. MT Haryono No.101 Manahan Banjarsari Surakarta;
A115.056;THOMAS;cCustomer;THOMAS;Umum;805;104;5000000;0;0.0000.00000.00000.;"JL. RAJAWALI NO.72 
 KLATEN";TEKO RESTO;"JL. RAJAWALI NO.72 
 KLATEN";
A106.029;TUTI SRI NURYANTI;cCustomer;TUTI SRI NURYANTI;Umum;805;104;1000000;7;0.0000.00000.00000.;"JL.TENGKU UMAR NO.6 KEPRABON 
 SURAKARTA";TIRAI BAMBOO;"JL.TENGKU UMAR NO.6 KEPRABON 
 SURAKARTA";
A102.13;KARONSSIH RESTO;cCustomer;KARONSSIH RESTO;Restaurant;803;102;5000000;0;3311095305000001;"JL. DIPONEGORO NO 55 
 (DEPAN SMA KALAM KUDUS)";KAMI BURGER;"JL. DIPONEGORO NO 55 
 (DEPAN SMA KALAM KUDUS)";
A104.005;SARI MELATI CATERING;cCustomer;SARI MELATI CATERING;Catering;804;103;5000000;15;0.0000.00000.00000.;Jl. Anggrek Raya BW 15Madgondo Grogol Sukoharjo;SALAD SQUAD;Jl. Anggrek Raya BW 15Madgondo Grogol Sukoharjo;
A101.011;THE ROYAL SURAKARTA HERITAGE HOTEL (PT. SUNINDO INDAH HOTEL);cCustomer;PT. SUNINDO INDAH HOTEL;Hotel;802;100;50000000;30;0.0000.00000.00000.;SOLO;THE ROYAL SURAKARTA HERITAGE HOTEL (PT. SUNINDO INDAH HOTEL);SOLO;
